Window,Analysis_Level,Entity,Sector,Date,Daily_Return,Index_Return,Abnormal_Return,Cumulative_Abnormal_Return,Event_Day
"[-20,+20]",Sector,Construction,Construction,2016-10-20,0.00845042084437142,0.004654063355314042,0.003796357489057378,0.03195579980040253,-14
"[-20,+20]",Sector,Construction,Construction,2016-10-21,0.004788348352342542,-0.0007356829206611737,0.0055240312730037155,0.037479831073406245,-13
"[-20,+20]",Sector,Construction,Construction,2016-10-24,-0.012046199159413407,0.001829057862648087,-0.013875257022061493,0.02360457405134475,-12
"[-20,+20]",Sector,Construction,Construction,2016-10-25,-0.005728067530901493,-0.002020921126663522,-0.003707146404237971,0.01989742764710678,-11
"[-20,+20]",Sector,Construction,Construction,2016-10-26,-0.0012128562765312267,-0.008755882319100516,0.00754302604256929,0.02744045368967607,-10
"[-20,+20]",Sector,Construction,Construction,2016-10-27,-0.004722390879039362,0.0,-0.004722390879039362,0.022718062810636708,-9
"[-20,+20]",Sector,Construction,Construction,2016-10-28,0.0036602724869518877,0.0026464852818273155,0.0010137872051245722,0.02373185001576128,-8
"[-20,+20]",Sector,Construction,Construction,2016-10-30,-0.0036806915648004424,-0.0014239407270200122,-0.00225675083778043,0.02147509917798085,-7
"[-20,+20]",Sector,Construction,Construction,2016-11-01,-0.008201999661074377,5.796630998067265e-05,-0.00825996597105505,0.0132151332069258,-6
"[-20,+20]",Sector,Construction,Construction,2016-11-02,-0.009910125414345772,-0.013006885998469886,0.003096760584124114,0.016311893791049914,-5
"[-20,+20]",Sector,Construction,Construction,2016-11-03,-0.003071825492700131,-0.003417899929527901,0.00034607443682777017,0.016657968227877684,-4
"[-20,+20]",Sector,Construction,Construction,2016-11-04,-0.016895166874394185,-0.006034249077773279,-0.010860917796620906,0.005797050431256778,-3
"[-20,+20]",Sector,Construction,Construction,2016-11-07,-0.015354275250035188,0.0075056025232103085,-0.022859877773245496,-0.017062827341988718,-2
"[-20,+20]",Sector,Construction,Construction,2016-11-08,-0.0005722460658083017,0.005472519712839796,-0.006044765778648098,-0.023107593120636816,-1
"[-20,+20]",Sector,Construction,Construction,2016-11-09,-0.004831090752934419,-0.013050857376953218,0.008219766624018798,-0.014887826496618017,0
"[-20,+20]",Sector,Construction,Construction,2016-11-10,0.015570498759394313,0.011112428842504851,0.004458069916889462,-0.010429756579728555,1
"[-20,+20]",Sector,Construction,Construction,2016-11-11,-0.016500247857800354,-0.026906881546383432,0.010406633688583078,-2.3122891145477276e-05,2
"[-20,+20]",Sector,Construction,Construction,2016-11-15,-0.013320852534562166,-0.022648650603280918,0.009327798068718751,0.009304675177573274,3
"[-20,+20]",Sector,Construction,Construction,2016-11-16,0.003831277822374579,0.0003946524591782463,0.003436625363196333,0.012741300540769607,4
"[-20,+20]",Sector,Construction,Construction,2016-11-17,-0.003307767801970063,-0.003907983628384182,0.0006002158264141189,0.013341516367183726,5
"[-20,+20]",Sector,Construction,Construction,2016-11-18,-0.00040116703136394705,-0.0007178306662209977,0.0003166636348570506,0.013658180002040776,6
"[-20,+20]",Sector,Construction,Construction,2016-11-21,-0.01645444926848838,-0.01795865793091489,0.0015042086624265094,0.015162388664467286,7
"[-20,+20]",Sector,Construction,Construction,2016-11-22,-0.013613769567475398,0.009231816977967267,-0.022845586545442664,-0.007683197880975379,8
"[-20,+20]",Sector,Construction,Construction,2016-11-23,0.02083411680643832,0.0038738862577010202,0.0169602305487373,0.00927703266776192,9
"[-20,+20]",Sector,Construction,Construction,2016-11-24,-0.005599557929637067,-0.008439869045099746,0.0028403111154626792,0.012117343783224599,10
"[-20,+20]",Sector,Construction,Construction,2016-11-25,0.015596636164931565,0.0186805599146318,-0.0030839237497002348,0.009033420033524364,11
"[-20,+20]",Sector,Construction,Construction,2016-11-28,-0.010031370832421338,0.001552814167580685,-0.011584185000002023,-0.002550764966477659,12
"[-20,+20]",Sector,Construction,Construction,2016-11-29,-0.0033162607317882564,0.0018703318608572772,-0.005186592592645534,-0.0077373575591231925,13
"[-20,+20]",Sector,Construction,Construction,2016-11-30,0.022403785722207914,0.010120239250316132,0.012283546471891782,0.0045461889127685895,14
"[-20,+20]",Sector,Construction,Construction,2016-12-01,0.004049900560477271,-0.003842178855857581,0.007892079416334852,0.012438268329103441,15
"[-20,+20]",Sector,Construction,Construction,2016-12-02,-0.01908740591349445,-0.012950237400676134,-0.006137168512818314,0.006301099816285127,16
"[-20,+20]",Sector,Construction,Construction,2016-12-05,-0.004185482982707267,0.00518128307859711,-0.009366766061304377,-0.0030656662450192496,17
"[-20,+20]",Sector,Construction,Construction,2016-12-06,0.004424289348523347,0.0017715009780161495,0.0026527883705071975,-0.00041287787451205205,18
"[-20,+20]",Sector,Construction,Construction,2016-12-07,-0.006130015049737647,-0.00504721788999285,-0.0010827971597447972,-0.0014956750342568492,19
"[-20,+20]",Sector,Construction,Construction,2016-12-08,0.00971339932043147,0.017872130338187908,-0.008158731017756438,-0.009654406052013287,20
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-10,-0.0004954746863775986,0.001287711552611981,-0.0017831862389895794,-0.0017831862389895794,-20
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-13,-0.00821887790429284,-0.01555897483005697,0.007340096925764131,0.005556910686774552,-19
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-14,-0.0023529796733482433,0.0011780761200470558,-0.003531055793395299,0.002025854893379253,-18
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-17,-0.0035680473768664824,-0.007339748817484892,0.00377170144061841,0.0057975563339976634,-17
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-18,0.006147894861615377,0.018485047650345088,-0.01233715278872971,-0.006539596454732047,-16
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-19,-0.0035144638644799184,-0.002166422752048258,-0.0013480411124316602,-0.007887637567163708,-15
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-20,-0.0005943391656208682,0.004654063355314042,-0.00524840252093491,-0.013136040088098617,-14
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-21,-0.008471959917073243,-0.0007356829206611737,-0.0077362769964120694,-0.020872317084510685,-13
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-24,-0.00012926331563049379,0.001829057862648087,-0.0019583211782785805,-0.022830638262789266,-12
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-25,0.0037029531677642926,-0.002020921126663522,0.005723874294427814,-0.01710676396836145,-11
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-26,-0.014464344133275428,-0.008755882319100516,-0.005708461814174911,-0.022815225782536364,-10
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-27,-0.006812553856049397,0.0,-0.006812553856049397,-0.02962777963858576,-9
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-28,0.005830304421747368,0.0026464852818273155,0.003183819139920052,-0.02644396049866571,-8
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-10-30,0.0036288080205600557,-0.0014239407270200122,0.005052748747580068,-0.02139121175108564,-7
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-01,-0.0031625420010020036,5.796630998067265e-05,-0.003220508310982676,-0.024611720062068316,-6
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-02,-0.02289996998084942,-0.013006885998469886,-0.009893083982379536,-0.03450480404444785,-5
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-03,-0.015368402586990274,-0.003417899929527901,-0.011950502657462373,-0.04645530670191022,-4
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-04,0.0066996014562281285,-0.006034249077773279,0.012733850534001407,-0.03372145616790881,-3
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-07,0.0029832448837458316,0.0075056025232103085,-0.004522357639464477,-0.03824381380737329,-2
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-08,0.012862109414863876,0.005472519712839796,0.00738958970202408,-0.030854224105349208,-1
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-09,-0.03369894681961213,-0.013050857376953218,-0.02064808944265891,-0.05150231354800812,0
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-10,0.003560268559730684,0.011112428842504851,-0.007552160282774167,-0.059054473830782286,1
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-11,-0.035926875398637925,-0.026906881546383432,-0.009019993852254493,-0.06807446768303678,2
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-15,-0.07618388522866619,-0.022648650603280918,-0.05353523462538527,-0.12160970230842205,3
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-16,-0.008281926913926338,0.0003946524591782463,-0.008676579373104584,-0.13028628168152664,4
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-17,-0.01244478712337164,-0.003907983628384182,-0.008536803494987458,-0.1388230851765141,5
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-18,0.020693593652619025,-0.0007178306662209977,0.021411424318840022,-0.11741166085767407,6
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-21,-0.013338719941348312,-0.01795865793091489,0.004619937989566577,-0.1127917228681075,7
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-22,0.029949957769145996,0.009231816977967267,0.02071814079117873,-0.09207358207692877,8
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-23,0.007615360358463219,0.0038738862577010202,0.0037414741007621988,-0.08833210797616657,9
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-24,0.0013073550878698326,-0.008439869045099746,0.009747224132969579,-0.07858488384319699,10
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-25,0.017135622733146578,0.0186805599146318,-0.0015449371814852224,-0.08012982102468222,11
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-28,0.007693686422322636,0.001552814167580685,0.006140872254741951,-0.07398894876994026,12
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-29,0.009833811352202293,0.0018703318608572772,0.007963479491345016,-0.06602546927859525,13
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-11-30,0.01406705066920666,0.010120239250316132,0.003946811418890528,-0.06207865785970472,14
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-01,-0.014458122346884853,-0.003842178855857581,-0.010615943491027272,-0.072694601350732,15
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-02,0.0029616129284024684,-0.012950237400676134,0.015911850329078603,-0.056782751021653394,16
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-05,0.00033519234560315986,0.00518128307859711,-0.00484609073299395,-0.06162884175464734,17
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-06,0.011471703400868671,0.0017715009780161495,0.009700202422852522,-0.05192863933179482,18
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-07,-0.008845638999423219,-0.00504721788999285,-0.003798421109430369,-0.05572706044122519,19
"[-20,+20]",Sector,Construction Materials,Construction Materials,2016-12-08,0.013409756032798073,0.017872130338187908,-0.004462374305389835,-0.06018943474661503,20
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-10,0.022464281365473626,0.001287711552611981,0.021176569812861645,0.021176569812861645,-20
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-13,-0.017568759334462503,-0.01555897483005697,-0.002009784504405532,0.019166785308456114,-19
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-14,-0.008258736287809099,0.0011780761200470558,-0.009436812407856154,0.009729972900599959,-18
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-17,-0.008621058272717919,-0.007339748817484892,-0.0012813094552330262,0.008448663445366933,-17
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-18,0.0018813500163411545,0.018485047650345088,-0.016603697634003933,-0.008155034188637,-16
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-19,-0.004392636440711417,-0.002166422752048258,-0.002226213688663159,-0.01038124787730016,-15
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-20,2.6796952554641873e-05,0.004654063355314042,-0.0046272664027594,-0.01500851428005956,-14
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-21,-0.018344477319595376,-0.0007356829206611737,-0.017608794398934202,-0.03261730867899376,-13
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-24,-0.01370810777585757,0.001829057862648087,-0.015537165638505657,-0.04815447431749942,-12
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-25,-0.0001960210847096744,-0.002020921126663522,0.0018249000419538475,-0.04632957427554557,-11
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-26,-0.00429057145041295,-0.008755882319100516,0.0044653108686875664,-0.041864263406858004,-10
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-27,-0.02521590895902759,0.0,-0.02521590895902759,-0.0670801723658856,-9
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-28,-0.0012718118916285048,0.0026464852818273155,-0.00391829717345582,-0.07099846953934141,-8
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-10-30,0.014378927803952446,-0.0014239407270200122,0.015802868530972458,-0.055195601008368955,-7
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-01,-0.012050272316741939,5.796630998067265e-05,-0.012108238626722612,-0.06730383963509157,-6
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-02,9.552411846625031e-05,-0.013006885998469886,0.013102410116936136,-0.05420142951815543,-5
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-03,-0.012573885905210747,-0.003417899929527901,-0.009155985975682845,-0.06335741549383828,-4
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-04,-0.007958954352690506,-0.006034249077773279,-0.0019247052749172266,-0.0652821207687555,-3
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-07,-0.0007678679559501855,0.0075056025232103085,-0.008273470479160494,-0.073555591247916,-2
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-08,0.01034844183771233,0.005472519712839796,0.004875922124872534,-0.06867966912304346,-1
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-09,-0.0329709935278763,-0.013050857376953218,-0.019920136150923085,-0.08859980527396655,0
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-10,-0.01807546762518497,0.011112428842504851,-0.029187896467689822,-0.11778770174165637,1
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-11,-0.044835947184534874,-0.026906881546383432,-0.017929065638151442,-0.1357167673798078,2
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-15,-0.04543539537286562,-0.022648650603280918,-0.0227867447695847,-0.1585035121493925,3
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-16,0.011389072237858122,0.0003946524591782463,0.010994419778679876,-0.14750909237071264,4
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-17,-0.016086258704442857,-0.003907983628384182,-0.012178275076058676,-0.1596873674467713,5
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-18,-0.0255230732937739,-0.0007178306662209977,-0.024805242627552904,-0.18449261007432421,6
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-21,-0.0031955978910106486,-0.01795865793091489,0.014763060039904241,-0.16972955003441997,7
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-22,0.008909304322408551,0.009231816977967267,-0.00032251265555871544,-0.1700520626899787,8
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-23,0.028016359973254468,0.0038738862577010202,0.024142473715553447,-0.14590958897442524,9
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-24,-0.011078006475240099,-0.008439869045099746,-0.0026381374301403526,-0.1485477264045656,10
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-25,0.01897559098756496,0.0186805599146318,0.00029503107293316067,-0.14825269533163243,11
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-28,-0.02012740176702371,0.001552814167580685,-0.021680215934604397,-0.16993291126623683,12
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-29,0.02389794388936306,0.0018703318608572772,0.022027612028505783,-0.14790529923773105,13
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-11-30,0.021293986713093904,0.010120239250316132,0.011173747462777772,-0.13673155177495327,14
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-01,-0.013688316630421193,-0.003842178855857581,-0.009846137774563612,-0.1465776895495169,15
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-02,-0.03626673379874501,-0.012950237400676134,-0.023316496398068876,-0.16989418594758576,16
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-05,0.0383193147598041,0.00518128307859711,0.03313803168120699,-0.13675615426637877,17
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-06,-0.005472321707438388,0.0017715009780161495,-0.007243822685454537,-0.1439999769518333,18
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-07,3.8186944118778765e-05,-0.00504721788999285,0.005085404834111629,-0.13891457211772168,19
"[-20,+20]",Sector,Consumer Durables,Consumer Durables,2016-12-08,0.0058200629450329,0.017872130338187908,-0.012052067393155008,-0.1509666395108767,20
